x;y
[m];[m]
0.000897;0.01246631
0.000898;0.014071362
0.000899;0.014061033
0.0009;0.013181598
0.000901;0.011778903
0.000902;0.012125745
0.000903;0.013562034
0.000904;0.012582838
0.000905;0.012378694
0.000906;0.013309601
0.000907;0.012884296
0.000908;0.012634261
0.000909;0.012735636
0.00091;0.011900715
0.000911;0.012081336
0.000912;0.01091358
0.000913;0.011897428
0.000914;0.010833073
0.000915;0.012907208
0.000916;0.011869815
0.000917;0.011257584
0.000918;0.010667596
0.000919;0.010296237
0.00092;0.0105343
0.000921;0.009727584
0.000922;0.010032539
0.000923;0.010232154
0.000924;0.009468922
0.000925;0.010085405
0.000926;0.011723123
0.000927;0.012247987
0.000928;0.011829266
0.000929;0.011565253
0.00093;0.011254059
0.000931;0.011372316
0.000932;0.011771489
0.000933;0.010580133
0.000934;0.008046067
0.000935;0.006810321
0.000936;0.007784328
0.000937;0.006819216
0.000938;0.007216793
0.000939;0.00801297
0.00094;0.008458062
0.000941;0.010440559
0.000942;0.01044012
0.000943;0.009872595
0.000944;0.008875427
0.000945;0.009502029
0.000946;0.008741223
0.000947;0.010473657
0.000948;0.012042143
0.000949;0.009503767
0.00095;0.011000087
0.000951;0.011123609
0.000952;0.011045376
0.000953;0.011703288
0.000954;0.01209133
0.000955;0.010715006
0.000956;0.010081201
0.000957;0.009125118
0.000958;0.009316057
0.000959;0.010451939
0.00096;0.011049017
0.000961;0.009951124
0.000962;0.010912749
0.000963;0.01045857
0.000964;0.011830594
0.000965;0.01069797
0.000966;0.011486217
0.000967;0.011058724
0.000968;0.010031775
0.000969;0.010223832
0.00097;0.009662221
0.000971;0.009890548
0.000972;0.011920608
0.000973;0.010341488
0.000974;0.009352289
0.000975;0.011319288
0.000976;0.010028354
0.000977;0.01132569
0.000978;0.013046218
0.000979;0.014446963
0.00098;0.012263781
0.000981;0.012726444
0.000982;0.014070741
0.000983;0.012109235
0.000984;0.011472974
0.000985;0.011116768
0.000986;0.010929202
0.000987;0.010927195
0.000988;0.011911722
0.000989;0.011384728
0.00099;0.011762498
0.000991;0.011695014
0.000992;0.011107863
0.000993;0.011673745
0.000994;0.010720223
0.000995;0.012475616
0.000996;0.010843516
0.000997;0.010304683
0.000998;0.009970167
0.000999;0.011966833
0.001;0.010163667
0.001001;0.009750076
0.001002;0.010321585
0.001003;0.009110347
0.001004;0.008539124
0.001005;0.010067738
0.001006;0.011887444
0.001007;0.01113217
0.001008;0.011317434
0.001009;0.010098351
0.00101;0.009327103
0.001011;0.010997106
0.001012;0.0134083
0.001013;0.011342649
0.001014;0.013245719
0.001015;0.012651469
0.001016;0.01240388
0.001017;0.012671505
0.001018;0.011875434
0.001019;0.011679707
0.00102;0.013267302
0.001021;0.013666905
0.001022;0.013406255
0.001023;0.009231289
0.001024;0.011163987
0.001025;0.011771852
0.001026;0.012976154
0.001027;0.012147004
0.001028;0.013686932
0.001029;0.012160066
0.00103;0.012417715
0.001031;0.014205337
0.001032;0.012201858
0.001033;0.014001938
0.001034;0.011806554
0.001035;0.011811571
0.001036;0.011763396
0.001037;0.010548527
0.001038;0.010959003
0.001039;0.011926169
0.00104;0.011729659
0.001041;0.011141066
0.001042;0.012276536
0.001043;0.012664932
0.001044;0.012270278
0.001045;0.01150845
0.001046;0.011000164
0.001047;0.012384695
0.001048;0.011943959
0.001049;0.011814475
0.00105;0.010998759
0.001051;0.011632909
0.001052;0.011188476
0.001053;0.012580947
0.001054;0.012434684
0.001055;0.011827794
0.001056;0.01128107
0.001057;0.010930788
0.001058;0.010909099
0.001059;0.009781033
0.00106;0.009741133
0.001061;0.009472916
0.001062;0.009682754
0.001063;0.011132275
0.001064;0.010138433
0.001065;0.009506099
0.001066;0.010128152
0.001067;0.009366095
0.001068;0.010918997
0.001069;0.009786641
0.00107;0.010179107
0.001071;0.010812387
0.001072;0.010069716
0.001073;0.009261262
0.001074;0.009621863
0.001075;0.008832823
0.001076;0.010421297
0.001077;0.010229173
0.001078;0.010209806
0.001079;0.010720013
0.00108;0.01003788
0.001081;0.011689673
0.001082;0.010880702
0.001083;0.010022669
0.001084;0.009339361
0.001085;0.01005761
0.001086;0.010613584
0.001087;0.010801504
0.001088;0.010823336
0.001089;0.011616389
0.00109;0.010399255
0.001091;0.010226737
0.001092;0.00941275
0.001093;0.010812884
0.001094;0.009309618
0.001095;0.009289868
0.001096;0.009824239
0.001097;0.009596543
0.001098;0.010448394
0.001099;0.010683342
0.0011;0.010490893
0.001101;0.011105847
0.001102;0.011003967
0.001103;0.009377217
0.001104;0.009768507
0.001105;0.011187635
0.001106;0.010825821
0.001107;0.012634223
0.001108;0.012009217
0.001109;0.011384097
0.00111;0.01132567
0.001111;0.010932909
0.001112;0.010102899
0.001113;0.009901631
0.001114;0.009497098
0.001115;0.010110973
0.001116;0.010857112
0.001117;0.011064342
0.001118;0.011271907
0.001119;0.011240357
0.00112;0.012481779
0.001121;0.010302342
0.001122;0.009143501
0.001123;0.009700688
0.001124;0.01071792
0.001125;0.009897895
0.001126;0.011257871
0.001127;0.010249849
0.001128;0.011062173
0.001129;0.010668189
0.00113;0.011053001
0.001131;0.011616953
0.001132;0.011825587
0.001133;0.010402236
0.001134;0.009658208
0.001135;0.008298577
0.001136;0.009061179
0.001137;0.009835628
0.001138;0.010425884
0.001139;0.009214205
0.00114;0.008460212
0.001141;0.007651127
0.001142;0.007670256
0.001143;0.008133893
0.001144;0.009490668
0.001145;0.009064179
0.001146;0.00887107
0.001147;0.0098135
0.001148;0.01040128
0.001149;0.010867622
0.00115;0.011472955
0.001151;0.009902377
0.001152;0.010112912
0.001153;0.009875299
0.001154;0.00841414
0.001155;0.008067087
0.001156;0.007664905
0.001157;0.008460384
0.001158;0.009610645
0.001159;0.00867715
0.00116;0.010370323
0.001161;0.009149702
0.001162;0.010358944
0.001163;0.00995294
0.001164;0.009539454
0.001165;0.011361491
0.001166;0.011758772
0.001167;0.012122287
0.001168;0.010783178
0.001169;0.009944551
0.00117;0.009556566
0.001171;0.010301845
0.001172;0.010516605
0.001173;0.012045152
0.001174;0.01222562
0.001175;0.010108661
0.001176;0.010940944
0.001177;0.010362498
0.001178;0.011896177
0.001179;0.013423004
0.00118;0.012835692
0.001181;0.013740791
0.001182;0.013702296
0.001183;0.01431189
0.001184;0.012521679
0.001185;0.013537775
0.001186;0.013746409
0.001187;0.013106785
0.001188;0.011189469
0.001189;0.011185466
0.00119;0.013376875
0.001191;0.013808266
0.001192;0.014012859
0.001193;0.014469101
0.001194;0.014422781
0.001195;0.014787241
0.001196;0.014770597
0.001197;0.013661746
0.001198;0.013458787
0.001199;0.013010895
0.0012;0.012775182
0.001201;0.012187726
0.001202;0.010536813
0.001203;0.010135624
